gene_id,phyloP_cds,phyloP_gene_body,phastCons_cds,phastCons_gene_body
ENSG00000197136,3.543299,0.915264,0.831760,0.281216
ENSG00000197142,3.734799,0.275358,0.761940,0.091749
ENSG00000197168,1.800411,0.120856,0.566469,0.119185
ENSG00000197181,3.276052,0.179242,0.798216,0.122464
ENSG00000197191,0.223072,0.223072,0.206137,0.206137
ENSG00000197208,2.831936,0.166037,0.713878,0.084333
ENSG00000197241,1.998792,-0.037593,0.558126,0.063719
ENSG00000197273,0.634977,-0.085295,0.430049,0.103849
ENSG00000197279,0.504760,0.212941,0.232589,0.128414
ENSG00000197299,2.631354,0.214767,0.621449,0.106664
ENSG00000197329,5.159119,0.689140,0.952398,0.169323
ENSG00000197345,2.407677,-0.163701,0.602737,0.047839
ENSG00000197353,0.033557,-0.731850,0.187160,0.034299
ENSG00000197355,2.398418,0.448269,0.553167,0.180063
ENSG00000197361,3.099709,0.441542,0.795000,0.171255
ENSG00000197362,0.106304,0.022966,0.173809,0.108924
ENSG00000197375,2.880834,0.262648,0.747571,0.106448
ENSG00000197429,4.562943,0.296734,0.951249,0.192648
ENSG00000197430,1.160238,0.039017,0.628825,0.065737
ENSG00000197442,4.319241,0.151473,0.885832,0.074709
ENSG00000197444,4.273885,0.363821,0.823409,0.128925
ENSG00000197451,4.459451,0.818899,0.905640,0.277518
ENSG00000197506,2.730831,0.100917,0.684470,0.074777
ENSG00000197557,3.792190,3.792190,0.873718,0.873718
ENSG00000197579,2.436325,0.708158,0.741942,0.252293
ENSG00000197587,4.553865,1.000700,0.850737,0.213669
ENSG00000197599,0.079854,-0.521406,0.173786,0.050016
ENSG00000197622,3.708677,0.741864,0.966152,0.223736
ENSG00000197629,2.312350,2.312350,0.606391,0.606391
ENSG00000197635,3.114972,0.340274,0.771819,0.150697
ENSG00000197646,0.816154,0.118717,0.358017,0.083200
ENSG00000197724,4.071347,-0.080166,0.856154,0.055217
ENSG00000197747,2.785540,0.282344,0.781883,0.114247
ENSG00000197756,6.134305,0.457715,0.935341,0.126955
ENSG00000197763,3.447327,0.136443,0.746101,0.089894
ENSG00000197769,2.498316,0.333341,0.740780,0.153674
ENSG00000197771,4.061624,0.200165,0.881557,0.083058
ENSG00000197780,4.847579,0.199635,0.965366,0.100295
ENSG00000197816,1.209820,0.050099,0.516241,0.103771
ENSG00000197822,2.663230,0.107061,0.765208,0.089797
ENSG00000197859,3.812043,-0.095763,0.805361,0.086137
ENSG00000197885,4.065918,0.170603,0.825311,0.086428
ENSG00000197891,0.903623,-0.132024,0.326538,0.081159
ENSG00000197894,3.506043,0.359251,0.799896,0.135938
ENSG00000197901,2.108026,0.410713,0.588109,0.151124
ENSG00000197930,3.647832,0.205852,0.844732,0.112509
ENSG00000197935,0.337560,0.121121,0.217400,0.095132
ENSG00000197953,1.708359,0.093281,0.492409,0.065223
ENSG00000197956,1.356400,0.385925,0.465804,0.213939
ENSG00000197958,4.865240,0.586148,0.933301,0.188269
ENSG00000197977,3.766827,0.049585,0.841212,0.072703
ENSG00000197980,1.926429,0.191912,0.735984,0.149029
ENSG00000197992,0.644859,0.075428,0.354667,0.057430
ENSG00000198015,2.853453,0.142930,0.818505,0.108200
ENSG00000198040,0.930995,0.086967,0.300363,0.086569
ENSG00000198049,2.872967,0.510445,0.640003,0.163332
ENSG00000198060,5.687470,0.222008,0.984000,0.130141
ENSG00000198075,1.900183,0.212534,0.459491,0.075058
ENSG00000198087,3.058013,0.151591,0.847688,0.097203
ENSG00000198092,1.666966,0.124378,0.628454,0.087379
ENSG00000198099,1.928804,0.247551,0.529143,0.121076
ENSG00000198113,0.910764,0.910764,0.370568,0.370568
ENSG00000198121,5.276383,0.162602,0.932228,0.096201
ENSG00000198160,4.210598,0.233743,0.912888,0.114950
ENSG00000198189,2.312289,0.077900,0.715033,0.083339
ENSG00000198218,4.669325,0.213005,0.953381,0.098144
ENSG00000198246,2.844700,0.037194,0.671860,0.082901
ENSG00000198252,4.898096,0.179931,0.978895,0.099672
ENSG00000198315,1.227193,0.417996,0.411866,0.164750
ENSG00000198353,4.343697,3.764110,0.979679,0.948888
ENSG00000198380,4.844513,0.276481,0.915560,0.100804
ENSG00000198382,3.816849,0.204301,0.853192,0.124812
ENSG00000198393,0.874836,0.045763,0.292482,0.123021
ENSG00000198398,1.001471,0.024128,0.458062,0.066750
ENSG00000198431,3.634545,0.102392,0.716503,0.095789
ENSG00000198471,1.432717,0.133954,0.649172,0.128631
ENSG00000198478,3.933476,0.079792,0.939374,0.078808
ENSG00000198513,5.132413,0.305901,0.939328,0.139726
ENSG00000198515,3.609956,0.524927,0.809927,0.143871
ENSG00000198522,4.001288,0.294681,0.885632,0.119575
ENSG00000198546,1.947246,0.017367,0.523696,0.129465
ENSG00000198570,3.317630,0.670273,0.855243,0.217469
ENSG00000198586,5.396812,0.228106,0.988898,0.108897
ENSG00000198589,4.361088,0.328414,0.849066,0.140192
ENSG00000198598,2.861665,-0.174787,0.663548,0.072272
ENSG00000198604,3.733226,0.283984,0.934098,0.126609
ENSG00000198643,1.951363,-0.111203,0.499435,0.039443
ENSG00000198663,2.244613,0.114929,0.802009,0.092924
ENSG00000198682,4.346026,0.138190,0.828033,0.072715
ENSG00000198691,3.578991,0.253349,0.778900,0.105697
ENSG00000198700,5.181348,0.398645,0.922032,0.122791
ENSG00000198718,2.659164,0.242228,0.853282,0.147336
ENSG00000198719,3.535948,1.036790,0.784670,0.322790
ENSG00000198728,5.864671,1.077520,0.968036,0.333715
ENSG00000198729,3.030561,-0.014965,0.874844,0.049974
ENSG00000198732,4.589090,0.187732,0.920874,0.110067
ENSG00000198739,4.556497,0.193331,0.964418,0.096057
ENSG00000198742,5.062703,0.102477,0.903406,0.076787
ENSG00000198746,2.904606,0.547420,0.702890,0.172438
ENSG00000198755,5.155949,1.461070,0.912728,0.348035
ENSG00000198756,3.736710,0.165998,0.828555,0.078076
ENSG00000198771,1.256704,-0.083292,0.437432,0.042667
ENSG00000198774,2.529899,0.135560,0.669421,0.075897
ENSG00000198785,3.954998,0.244952,0.877780,0.119662
ENSG00000198797,3.917922,0.316159,0.822802,0.142774
ENSG00000198805,3.117036,0.380414,0.652078,0.119239
ENSG00000198818,3.043737,-0.014807,0.831287,0.079022
ENSG00000198821,1.873957,-0.132060,0.660041,0.049172
ENSG00000198829,1.795989,1.024060,0.479454,0.296840
ENSG00000198837,3.124884,0.944165,0.746584,0.267601
ENSG00000198842,2.660856,0.228723,0.677819,0.107195
ENSG00000198843,4.988303,0.290139,0.975956,0.145100
ENSG00000198846,4.683629,0.380752,0.951020,0.171640
ENSG00000198851,0.661065,0.040663,0.464448,0.061333
ENSG00000198853,2.936947,0.944985,0.800284,0.280073
ENSG00000198865,2.082543,0.170703,0.841890,0.138829
ENSG00000198870,0.812419,-0.209785,0.410121,0.051089
ENSG00000198873,4.597142,0.012283,0.891876,0.077833
ENSG00000198890,2.641390,2.641390,0.851124,0.851124
ENSG00000198892,2.502217,0.500632,0.734404,0.201004
ENSG00000198894,2.094136,0.362025,0.615884,0.130473
ENSG00000198912,0.898077,-0.146038,0.352330,0.051652
ENSG00000198924,1.954992,0.399035,0.478795,0.119599
ENSG00000198937,1.944186,0.088468,0.759893,0.102487
ENSG00000198948,3.466413,0.306589,0.810338,0.108856
ENSG00000198952,4.254424,0.320975,0.884402,0.118209
ENSG00000198961,2.116740,0.183058,0.722058,0.094063
ENSG00000198963,5.073123,0.253821,0.937355,0.130380
ENSG00000203666,3.014220,0.045196,0.839679,0.068207
ENSG00000203667,2.888698,-0.038304,0.832785,0.055509
ENSG00000203685,4.208010,-0.083938,0.873045,0.044072
ENSG00000203740,3.822863,0.312817,0.868399,0.143435
ENSG00000203760,1.840886,0.156405,0.688913,0.094806
ENSG00000203778,2.226685,0.537929,0.943667,0.206573
ENSG00000203780,2.247360,-0.023592,0.729362,0.062808
ENSG00000203795,-0.287095,-0.217948,0.078841,0.035787
ENSG00000203797,2.927551,0.189563,0.677176,0.077072
ENSG00000203805,5.013968,-0.003842,0.930170,0.053428
ENSG00000203814,4.540290,4.540290,0.901063,0.901063
ENSG00000203837,1.224459,0.145505,0.429480,0.104469
ENSG00000203872,1.527039,0.169367,0.590087,0.087441
ENSG00000203908,0.165926,0.000282,0.217625,0.138999
ENSG00000203909,0.732939,0.100452,0.516405,0.231543
ENSG00000203943,4.881071,0.176732,0.973104,0.109774
ENSG00000203970,1.110139,0.011055,0.646109,0.065754
ENSG00000203972,1.509385,0.113675,0.580555,0.061646
ENSG00000203985,1.613430,-0.079084,0.578442,0.061025
ENSG00000203995,3.022726,0.142921,0.814456,0.111877
ENSG00000204001,0.135557,-0.465797,0.179259,0.040464
ENSG00000204006,1.114524,0.132933,0.559638,0.151058
ENSG00000204020,2.015528,0.115430,0.512931,0.065059
ENSG00000204021,2.069621,0.144100,0.522442,0.099806
ENSG00000204033,2.114106,0.981257,0.625732,0.306283
ENSG00000204052,4.543117,1.779740,0.940803,0.404051
ENSG00000204084,3.254716,0.163848,0.799062,0.114679
ENSG00000204104,2.094533,-0.147189,0.561468,0.048488
ENSG00000204140,-0.109573,-0.039122,0.046168,0.079220
ENSG00000204147,2.232659,0.173150,0.633385,0.080656
ENSG00000204178,5.362212,0.317918,0.963218,0.128872
ENSG00000204217,4.599315,0.207500,0.942163,0.140668
ENSG00000204219,3.662102,0.092200,0.883055,0.080199
ENSG00000204220,3.795846,1.432310,0.943225,0.403576
ENSG00000204227,3.507520,1.229280,0.863460,0.322062
ENSG00000204228,2.489117,1.177750,0.844552,0.424449
ENSG00000204231,4.030804,1.275300,0.886614,0.335108
ENSG00000204334,0.609636,0.184028,0.397610,0.103739
ENSG00000204335,2.461462,1.629120,0.731604,0.519462
ENSG00000204361,1.090897,0.118604,0.372371,0.105062
ENSG00000204370,3.067194,0.233575,0.767923,0.105743
ENSG00000204381,2.705907,0.265060,0.708053,0.100511
ENSG00000204442,3.823911,-0.096722,0.913756,0.036524
ENSG00000204531,2.325361,0.344234,0.671771,0.160692
ENSG00000204536,1.272505,0.144594,0.623828,0.137389
ENSG00000204539,0.896738,0.204533,0.442955,0.184437
ENSG00000204542,0.276518,0.192646,0.199799,0.175274
ENSG00000204568,2.013828,0.112851,0.654359,0.099972
ENSG00000204569,3.045790,0.947583,0.760602,0.279258
ENSG00000204576,1.752648,0.337175,0.826606,0.205885
ENSG00000204590,3.034813,0.491970,0.858176,0.182666
ENSG00000204592,0.302856,-0.069722,0.259917,0.108600
ENSG00000204613,1.188894,0.104074,0.400305,0.098540
ENSG00000204614,0.393048,0.001346,0.187911,0.051933
ENSG00000204618,0.892220,0.085526,0.383027,0.137933
ENSG00000204619,3.501054,0.831527,0.927156,0.241576
ENSG00000204624,3.676995,0.319134,0.811914,0.146212
ENSG00000204628,5.574774,0.693120,0.942588,0.180277
ENSG00000204634,3.427752,0.017829,0.792686,0.087008
ENSG00000204671,-0.541551,-0.403108,0.056931,0.037544
ENSG00000204710,1.008273,0.376252,0.355422,0.185458
ENSG00000204711,1.371611,0.160699,0.589019,0.107118
ENSG00000204767,2.033370,0.289058,0.677547,0.145935
ENSG00000204822,1.638872,1.014780,0.772072,0.511022
ENSG00000204856,1.391959,0.121524,0.755133,0.141500
ENSG00000204899,4.171337,0.082899,0.903927,0.063743
ENSG00000204909,0.283070,0.052920,0.191275,0.040177
ENSG00000204923,2.222458,1.214310,0.647068,0.362239
ENSG00000204954,2.674280,0.122186,0.807789,0.058536
ENSG00000204979,0.587892,0.113177,0.359590,0.068942
ENSG00000205002,0.409834,0.161743,0.260630,0.136180
ENSG00000205060,4.124433,0.195718,0.870234,0.078154
ENSG00000205085,1.311153,0.082871,0.616749,0.091272
ENSG00000205089,1.287233,0.567201,0.393326,0.230485
ENSG00000205090,3.203504,0.025111,0.928299,0.171423
ENSG00000205126,1.622663,0.175521,0.493082,0.101495
ENSG00000205143,2.563921,0.781631,0.705460,0.265697
ENSG00000205186,2.029138,0.258114,0.628106,0.107740
ENSG00000205189,3.920340,0.351975,0.960688,0.130483
ENSG00000205208,1.618803,0.148555,0.671732,0.125882
ENSG00000205213,3.785309,0.287151,0.873123,0.131142
ENSG00000205269,4.708159,0.095635,0.951515,0.060502
ENSG00000205307,-0.140816,-0.331500,0.089665,0.058306
ENSG00000205352,1.487295,0.263618,0.709820,0.159781
ENSG00000205359,0.377777,0.066644,0.304968,0.092583
ENSG00000205363,3.365267,0.388156,0.799499,0.161301
ENSG00000205403,1.810792,0.137620,0.533565,0.135973
ENSG00000205426,2.006849,0.185116,0.545584,0.172300
ENSG00000205436,0.210588,-0.364806,0.202935,0.061422
ENSG00000205442,1.140859,0.371107,0.552891,0.211911
ENSG00000205476,3.355154,-0.235645,0.874808,0.040779
ENSG00000205639,2.172400,0.116955,0.581538,0.101366
ENSG00000205659,5.203399,0.341528,0.975399,0.176602
ENSG00000205683,4.789905,0.160639,0.947006,0.112338
ENSG00000205707,4.251724,3.534720,0.898437,0.752952
ENSG00000205835,2.554796,0.472660,0.731210,0.188138
ENSG00000205838,1.374000,0.177700,0.668461,0.107459
ENSG00000205858,1.496694,0.114309,0.645468,0.091017
ENSG00000205937,4.382512,0.293360,0.895522,0.125740
ENSG00000205978,1.354483,0.457116,0.532704,0.206659
ENSG00000205981,4.235517,0.291090,0.987124,0.108040
ENSG00000206013,1.999967,0.298569,0.715583,0.294120
ENSG00000206047,-1.238345,-1.001230,0.027429,0.013290
ENSG00000206113,1.316291,-0.172949,0.548547,0.067848
ENSG00000206199,1.776879,0.138862,0.630564,0.081877
ENSG00000206527,4.506784,0.169720,0.923843,0.093052
ENSG00000206530,2.231535,0.197707,0.696998,0.138643
ENSG00000206535,1.415338,0.080403,0.536631,0.101407
ENSG00000206557,4.112357,0.057486,0.847168,0.081302
ENSG00000206560,5.099426,0.236634,0.951880,0.110835
ENSG00000206562,4.004488,0.274402,0.837965,0.131207
ENSG00000211452,2.591843,0.127617,0.704533,0.070725
ENSG00000211456,4.795972,0.168423,0.924041,0.084607
ENSG00000211460,4.601793,0.311141,0.945694,0.106537
ENSG00000211598,0.708950,0.232498,0.382735,0.250742
ENSG00000211801,0.030949,-0.071877,0.146768,0.109953
ENSG00000211812,0.622370,0.250326,0.260028,0.130681
ENSG00000211973,-0.160274,-0.237725,0.151479,0.128654
ENSG00000212126,-0.643590,-0.643590,0.051009,0.051009
ENSG00000212128,-0.188848,-0.188848,0.123311,0.123311
ENSG00000213064,3.064652,-0.061181,0.806827,0.051343
ENSG00000213079,4.177887,0.201395,0.930026,0.086814
ENSG00000213123,2.455974,0.092965,0.768631,0.112347
ENSG00000213139,3.750808,0.413260,0.860575,0.113367
ENSG00000213231,-0.417476,-0.132834,0.046133,0.033445
ENSG00000213281,5.251195,0.458595,0.942469,0.118969
ENSG00000213316,1.371445,-0.059255,0.575098,0.141184
ENSG00000213341,4.223341,0.466905,0.944565,0.163240
ENSG00000213402,0.092010,-0.364448,0.200317,0.095715
ENSG00000213445,2.058465,0.601123,0.590170,0.215026
ENSG00000213463,2.712948,0.165060,0.867301,0.116206
ENSG00000213471,2.825069,0.503143,0.720180,0.164267
ENSG00000213551,3.113407,0.673115,0.832056,0.212719
ENSG00000213563,1.466271,0.217761,0.559731,0.242466
ENSG00000213578,4.046200,0.629786,0.880890,0.178790
ENSG00000213593,4.372366,0.239812,0.853785,0.193699
ENSG00000213614,3.028025,0.204475,0.672842,0.090113
ENSG00000213625,4.289906,0.166956,0.884407,0.071501
ENSG00000213626,4.375942,0.191776,0.941219,0.135206
ENSG00000213639,5.889458,0.211491,0.974753,0.099893
ENSG00000213694,3.257880,3.257880,0.728411,0.728411
ENSG00000213699,3.899090,0.231396,0.816688,0.096702
ENSG00000213780,4.470147,1.351320,0.913422,0.329717
ENSG00000213809,0.628870,0.038662,0.331185,0.066613
ENSG00000213927,1.123292,0.738368,0.575408,0.348659
ENSG00000213949,3.206615,0.176300,0.808464,0.086855
ENSG00000213995,3.331334,-0.024741,0.754655,0.067670
ENSG00000214128,1.455549,-0.040247,0.495617,0.072971
ENSG00000214160,4.232064,0.953727,0.875416,0.217469
ENSG00000214237,2.086754,0.120471,0.640475,0.092166
ENSG00000214285,1.552916,0.091184,0.539116,0.079955
ENSG00000214336,2.284216,0.539500,0.598120,0.185192
ENSG00000214338,3.519705,0.313257,0.792747,0.115083
ENSG00000214357,3.961961,0.135308,0.883250,0.106795
ENSG00000214360,1.589375,0.026163,0.589630,0.091242
ENSG00000214415,4.280457,0.039967,0.867836,0.044625
ENSG00000214513,0.787232,0.084806,0.370336,0.065423
ENSG00000214517,4.978619,0.259420,0.959356,0.157560
ENSG00000214595,4.838502,0.198724,0.882374,0.088478
ENSG00000214681,0.932849,0.064132,0.471088,0.122810
ENSG00000214700,0.205599,0.035901,0.146613,0.099098
ENSG00000214711,1.840112,0.139727,0.610310,0.085496
ENSG00000214756,1.777230,1.090270,0.537936,0.357967
ENSG00000214782,-0.028616,-0.004930,0.128749,0.040641
ENSG00000214814,3.426459,0.121338,0.746847,0.082141
ENSG00000214842,0.466937,0.384145,0.200446,0.169931
ENSG00000214866,1.029270,-0.154709,0.466733,0.048341
ENSG00000214872,1.055878,0.131313,0.321684,0.101790
ENSG00000214960,2.293957,0.050390,0.653570,0.075779
ENSG00000215009,2.635297,0.211052,0.682414,0.080691
ENSG00000215018,1.836692,0.137101,0.701794,0.089924
ENSG00000215021,4.761356,0.869177,0.936322,0.235996
ENSG00000215183,2.605500,1.059370,0.777629,0.348226
ENSG00000215187,1.439988,0.671103,0.599560,0.316368
ENSG00000215203,4.535656,0.072079,0.875977,0.063140
ENSG00000215217,1.329720,-0.152751,0.524136,0.044161
ENSG00000215277,1.894500,0.255004,0.854691,0.163833
ENSG00000215375,1.186251,-0.481041,0.515798,0.079116
ENSG00000215475,3.643766,0.064088,0.827836,0.074725
ENSG00000215712,2.866777,0.124295,0.733612,0.089296
ENSG00000215784,4.393070,0.384395,0.945096,0.192049
ENSG00000215845,1.639883,0.401550,0.713249,0.265619
ENSG00000215883,2.344673,0.108964,0.767939,0.088777
ENSG00000215906,3.124870,0.275186,0.797378,0.119228
ENSG00000218739,2.629088,0.347827,0.819634,0.155463
ENSG00000219545,2.066520,0.207370,0.702805,0.128389
ENSG00000219626,1.243778,0.109084,0.567748,0.132888
ENSG00000221818,5.319037,0.422390,0.925055,0.187076
ENSG00000221838,3.134840,0.905073,0.862558,0.324450
ENSG00000221886,1.368550,1.368550,0.899576,0.899576
ENSG00000221914,5.802811,0.197824,0.969391,0.090920
ENSG00000221947,1.921286,0.145257,0.673645,0.161544
ENSG00000221978,3.376965,0.557670,0.797590,0.202992
ENSG00000221986,2.452029,0.207579,0.653900,0.098220
ENSG00000222009,2.011381,0.428495,0.789872,0.201681
ENSG00000223501,4.036241,0.466376,0.939106,0.205557
ENSG00000223865,0.603738,-0.032990,0.295562,0.087312
ENSG00000224531,2.945749,0.073218,0.859194,0.124590
ENSG00000224586,2.682487,0.166988,0.623290,0.078579
ENSG00000224982,2.816301,0.037849,0.838921,0.063863
ENSG00000225526,1.808216,0.155834,0.574191,0.101603
ENSG00000225828,1.581599,0.878364,0.777822,0.501207
ENSG00000226124,1.260190,0.290129,0.587889,0.154136
ENSG00000226479,4.666770,4.666770,0.910130,0.910130
ENSG00000227729,2.348735,1.609580,0.685784,0.478268
ENSG00000228474,5.022920,5.022920,0.981658,0.981658
ENSG00000228570,0.108316,-0.098204,0.170596,0.065222
ENSG00000229183,1.143595,-0.131897,0.443397,0.068171
ENSG00000229474,2.013510,0.363263,0.634612,0.138214
ENSG00000229972,0.219128,0.020306,0.267396,0.119541
ENSG00000230124,3.146965,0.250836,0.850440,0.153451
ENSG00000230246,-0.057176,-0.075403,0.038674,0.036497
ENSG00000231213,3.218458,0.284320,0.805317,0.114002
ENSG00000231925,1.015656,0.098097,0.523113,0.102858
ENSG00000232070,1.256906,0.639266,0.669094,0.302290
ENSG00000232112,4.266124,0.191997,0.960385,0.090697
ENSG00000233276,3.236618,2.103920,0.716992,0.504506
ENSG00000233436,1.214365,0.398404,0.488287,0.182844
ENSG00000234602,1.737397,0.244954,0.612618,0.131011
ENSG00000235169,1.020110,0.037739,0.498816,0.233283
ENSG00000235173,1.225707,0.833085,0.442120,0.327109
ENSG00000235376,2.992230,2.992230,0.956810,0.956810
ENSG00000236027,0.445657,0.070411,0.316456,0.072302
ENSG00000236279,1.479759,0.027903,0.685640,0.091144
ENSG00000236287,1.840430,1.840430,0.976207,0.976207
ENSG00000236320,1.147543,0.336598,0.433034,0.163776
ENSG00000236699,3.183806,0.124880,0.787278,0.084858
ENSG00000236980,1.358642,0.096530,0.693341,0.110490
ENSG00000237136,0.358714,0.063453,0.224086,0.112234
ENSG00000237190,2.638903,0.272559,0.746566,0.130771
ENSG00000237289,4.499208,1.406500,0.853414,0.334961
ENSG00000237353,0.023908,0.123878,0.079779,0.128101
ENSG00000237412,1.509105,0.323300,0.495411,0.204974
ENSG00000237489,0.522216,0.012347,0.263985,0.111612
ENSG00000237651,0.528748,0.167404,0.297733,0.115178
ENSG00000239264,3.315084,-0.096987,0.731768,0.055446
ENSG00000239305,4.209106,0.616738,0.884960,0.163879
ENSG00000239306,2.854461,0.840341,0.926818,0.340419
ENSG00000239732,0.778554,0.470959,0.323743,0.236606
ENSG00000239839,-0.443627,-0.524043,0.025160,0.016483
ENSG00000240021,0.993367,0.084404,0.481937,0.107902
ENSG00000240247,-0.762138,-0.724969,0.015642,0.005986
ENSG00000240303,3.307254,0.260913,0.781401,0.138543
ENSG00000240682,4.155081,0.100929,0.930986,0.099055
ENSG00000240720,1.595815,0.297775,0.629164,0.199149
ENSG00000240771,3.119035,1.314750,0.816136,0.387502
ENSG00000241058,3.179479,0.059319,0.812296,0.075039
ENSG00000241127,1.773410,0.354622,0.625408,0.173054
ENSG00000241186,1.247273,0.062044,0.452574,0.100294
ENSG00000241399,1.898827,0.142602,0.833102,0.085060
ENSG00000241644,0.886700,0.034281,0.358165,0.088501
ENSG00000241697,4.002709,0.166997,0.901011,0.101255
ENSG00000242028,5.131179,1.733890,0.928843,0.333234
ENSG00000243244,2.968796,0.466062,0.705385,0.146020
ENSG00000243284,1.775017,0.369742,0.813762,0.226629
ENSG00000243317,3.141170,0.066818,0.941128,0.066591
ENSG00000243709,2.184194,0.809307,0.714288,0.348151
