gene_id,gene_symbol,cds_length,classification_v7,busted_p,busted_lrt,bh_fdr,bh_fdr_sig,storey_q,storey_sig,relax_K,relax_p,relax_fdr_sig,has_relax_active,relax_intensified,relax_relaxed,has_selectome,n_hars,has_doan_campra,tau,brain_tau,phyloP_cds,phyloP_gene,phastCons_cds,phastCons_gene,nc_conservation,gds_p_pct_resid,gds_lrt_pct_resid,gds_relax_pct,gds_selectome,gds_v7,rds_doan,rds_tau,rds_nc,rds_brain,rds_v7,classification_loo_campra,classification_loo_tau,rds_v7_no_brain,classification_loo_brain
ENSG00000205835,GMNC,28890,gene-driven,0.01680499238576227,6.785864180781573,0.0494603740395157,True,4.946037e-02,True,1.0,1.0,False,False,False,False,False,0,False,0.931012019344842,0.0,2.554796,0.47266,0.73121,0.188138,-2.082136,0.598914,0.582429,0.500000,0.000000,0.484349,0.000000,0.738842,0.328910,0.000000,0.266938,neutral,gene-driven,0.333672,gene-driven
ENSG00000205838,TTC23L,77570,gene-driven,0.0,120.5726538680319,0.0,True,0.000000e+00,True,8.59217419764605,5.033017384825644e-05,True,True,True,False,False,0,False,0.9744477456465922,0.0,1.374,0.1777,0.668461,0.107459,-1.1963000000000001,0.947527,0.934861,1.000000,0.000000,0.812093,0.000000,0.861078,0.169481,0.000000,0.257640,gene-driven,gene-driven,0.322050,gene-driven
ENSG00000205858,LRRC72,17310,neutral,0.1293663029750385,2.703920319789177,0.33531422146839057,False,3.353142e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9998925294028101,0.0,1.496694,0.114309,0.645468,0.091017,-1.382385,0.724769,0.634298,0.500000,0.000000,0.543959,0.000000,0.984520,0.201850,0.000000,0.296592,neutral,neutral,0.370741,neutral
ENSG00000205937,RNPS1,123039,gene-driven,0.0,336.3956844827626,0.0,True,0.000000e+00,True,5.067849253134915,0.001023838801071264,True,True,True,False,False,0,False,0.3715323978253182,0.0,4.382512,0.29336,0.895522,0.12574,-4.089152,0.920788,0.993567,1.000000,0.000000,0.820346,0.000000,0.045637,0.806795,0.000000,0.213108,gene-driven,gene-driven,0.266385,gene-driven
ENSG00000205978,NYNRIN,176820,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.8218105368712045,0.0,1.354483,0.457116,0.532704,0.206659,-0.897367,0.053880,0.042622,0.500000,0.000000,0.131645,0.000000,0.564536,0.125050,0.000000,0.172396,neutral,neutral,0.215496,neutral
ENSG00000205981,DNAJC19,17570,gene-driven,7.914433193256798e-07,26.71252078274847,3.2135829145517807e-06,True,3.213583e-06,True,0.4846578972323061,0.1907366138472295,False,True,False,False,False,0,False,0.35772822823153183,0.0,4.235517,0.29109,0.987124,0.10804,-3.9444269999999997,0.780056,0.807801,0.242329,0.000000,0.563826,0.000000,0.035183,0.776437,0.000000,0.202905,gene-driven,gene-driven,0.253631,gene-driven
ENSG00000206013,IFITM5,5820,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.939714883248333,0.0,1.999967,0.298569,0.715583,0.29412,-1.7013980000000002,0.863289,0.755328,0.500000,0.000000,0.628749,0.000000,0.757941,0.260555,0.000000,0.254624,neutral,neutral,0.318280,neutral
ENSG00000206047,DEFA1,4010,neutral,0.2575761838619718,1.326585124738358,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9814845924290456,0.0,-1.238345,-1.00123,0.027429,0.01329,0.23711499999999996,0.875151,0.795336,0.500000,0.000000,0.644903,0.000000,0.883997,0.001809,0.000000,0.221452,neutral,neutral,0.276814,neutral
ENSG00000206113,CFAP99,76930,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9854692860877206,0.0,1.316291,-0.172949,0.548547,0.067848,-1.4892400000000001,0.241858,0.186771,0.500000,0.000000,0.240682,0.000000,0.898070,0.222959,0.000000,0.280257,regulation-driven,neutral,0.350322,neutral
ENSG00000206199,ANKUB1,44680,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9629624028922263,0.0,1.776879,0.138862,0.630564,0.081877,-1.638017,0.433655,0.341576,0.500000,0.000000,0.354252,0.000000,0.825292,0.248090,0.000000,0.268345,neutral,neutral,0.335432,neutral
ENSG00000206527,HACD2,25990,neutral,0.1587266759458505,2.294848789015305,0.398942135500081,False,3.989421e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.4145830323958813,0.0,4.506784,0.16972,0.923843,0.093052,-4.337064,0.614797,0.530358,0.500000,0.000000,0.474286,0.000000,0.090068,0.862284,0.000000,0.238088,neutral,neutral,0.297610,neutral
ENSG00000206530,CFAP44,294880,neutral,0.159500476645099,2.285122375440551,0.4002802072818983,False,4.002802e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.6431616620417371,0.0,2.231535,0.197707,0.696998,0.138643,-2.033828,0.010052,0.012264,0.500000,0.000000,0.107197,0.000000,0.362887,0.320869,0.000000,0.170939,neutral,neutral,0.213674,neutral
ENSG00000206535,LNP1,20600,neutral,0.5,-0.003767921309190569,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9043849869444749,0.0,1.415338,0.080403,0.536631,0.101407,-1.334935,0.675714,0.552875,0.500000,0.000000,0.502362,0.000000,0.686771,0.193004,0.000000,0.219944,neutral,neutral,0.274930,neutral
ENSG00000206557,TRIM71,59760,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9902962435193013,0.0,4.112357,0.057486,0.847168,0.081302,-4.054871,0.324487,0.252513,0.500000,0.000000,0.289324,0.000000,0.918175,0.798754,0.000000,0.429232,regulation-driven,neutral,0.536540,regulation-driven
ENSG00000206560,ANKRD28,228840,neutral,7.794931367044455e-12,49.76879955182085,4.52943792285971e-11,True,4.529438e-11,True,1.0,1.0,False,False,False,False,False,0,False,0.501576258347509,0.0,5.099426,0.236634,0.95188,0.110835,-4.862792000000001,0.103538,0.731001,0.500000,0.000000,0.355539,0.000000,0.195215,0.947929,0.000000,0.285786,neutral,neutral,0.357233,neutral
ENSG00000206562,METTL6,51560,neutral,0.3881490136076138,0.5064375536494481,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.682936452166187,0.0,4.004488,0.274402,0.837965,0.131207,-3.7300860000000005,0.380780,0.309208,0.500000,0.000000,0.326035,0.000000,0.405710,0.726176,0.000000,0.282971,neutral,neutral,0.353714,neutral
ENSG00000211452,DIO1,57820,gene-driven,0.0,159.1670169751014,0.0,True,0.000000e+00,True,2.056444361080415,2.585621716733044e-10,True,True,True,False,False,0,False,0.9808757034640089,0.0,2.591843,0.127617,0.704533,0.070725,-2.464226,0.961801,0.963209,0.760038,0.000000,0.777601,0.000000,0.881986,0.415963,0.000000,0.324487,gene-driven,gene-driven,0.405609,gene-driven
ENSG00000211456,SACM1L,217860,neutral,1.517613257284722e-10,43.83113006234635,8.013384651522513e-10,True,8.013385e-10,True,0.280014053458979,0.05038403853455897,False,True,False,False,False,0,False,0.47841646598595733,0.0,4.795972,0.168423,0.924041,0.084607,-4.627549,0.099115,0.685364,0.140007,0.000000,0.268301,0.000000,0.167471,0.911540,0.000000,0.269753,neutral,neutral,0.337191,neutral
ENSG00000211460,TSN,45930,neutral,0.01647946831385638,6.824985674044001,0.04853100970581506,True,4.853101e-02,True,0.9563896488208955,0.7372167818212636,False,True,False,False,False,0,False,0.4906631364389368,0.0,4.601793,0.311141,0.945694,0.106537,-4.290652,0.452955,0.466023,0.478195,0.000000,0.393980,0.000000,0.182147,0.854242,0.000000,0.259097,neutral,neutral,0.323872,neutral
ENSG00000211598,IGKV4-1,6280,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9698925952258103,0.0,0.70895,0.232498,0.382735,0.250742,-0.476452,0.860273,0.750101,0.500000,0.000000,0.626126,0.000000,0.844592,0.071773,0.000000,0.229091,neutral,neutral,0.286364,neutral
ENSG00000211801,TRAV21,4470,neutral,0.5,-1.783585048542591e-07,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9107874302932589,0.0,0.030949,-0.071877,0.146768,0.109953,-0.102826,0.871934,0.778850,0.500000,0.000000,0.638832,0.000000,0.697025,0.041013,0.000000,0.184509,neutral,neutral,0.230637,neutral
ENSG00000211812,TRAV26-2,3900,neutral,0.3800566690544315,0.5485754554267714,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9428888934766474,0.0,0.62237,0.250326,0.260028,0.130681,-0.372044,0.875955,0.792722,0.500000,0.000000,0.644401,0.000000,0.766184,0.061721,0.000000,0.206976,neutral,neutral,0.258720,neutral
ENSG00000211973,IGHV1-69,3760,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.975409782920869,0.0,-0.160274,-0.237725,0.151479,0.128654,-0.07745099999999999,0.876357,0.792320,0.500000,0.000000,0.644421,0.000000,0.864696,0.039204,0.000000,0.225975,neutral,neutral,0.282469,neutral
ENSG00000212126,TAS2R50,12240,neutral,0.5,-0.005401151901423873,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.5920178987437983,0.0,-0.64359,-0.64359,0.051009,0.051009,0.0,0.789908,0.663852,0.500000,0.000000,0.575623,0.000000,0.305388,0.005830,0.000000,0.077805,neutral,neutral,0.097256,neutral
ENSG00000212128,TAS2R13,9090,neutral,0.2471352493562877,1.409344686715485,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.6240301649877977,0.0,-0.188848,-0.188848,0.123311,0.123311,0.0,0.833936,0.723160,0.500000,0.000000,0.608826,0.000000,0.342179,0.005830,0.000000,0.087002,neutral,neutral,0.108753,neutral
ENSG00000213064,SFT2D2,21500,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.6687624222094539,0.0,3.064652,-0.061181,0.806827,0.051343,-3.125833,0.662043,0.538400,0.500000,0.000000,0.493235,0.000000,0.389626,0.577402,0.000000,0.241757,neutral,neutral,0.302196,neutral
ENSG00000213079,,385460,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.44468215288746304,0.0,4.177887,0.201395,0.930026,0.086814,-3.9764920000000004,0.001608,0.001608,0.500000,0.000000,0.101045,0.000000,0.124447,0.781464,0.000000,0.226478,regulation-driven,regulation-driven,0.283097,regulation-driven
ENSG00000213123,DYNLT2B,15410,neutral,0.5,-0.009923617522872519,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.8223910596558378,0.0,2.455974,0.092965,0.768631,0.112347,-2.363009,0.747688,0.619823,0.500000,0.000000,0.547638,0.000000,0.565340,0.388621,0.000000,0.238490,neutral,neutral,0.298113,neutral
ENSG00000213139,CRYGS,18150,neutral,0.5,-2.442054756102152e-05,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.6162529105780208,0.0,3.750808,0.41326,0.860575,0.113367,-3.337548,0.708484,0.582630,0.500000,0.000000,0.522758,0.000000,0.332328,0.636711,0.000000,0.242260,neutral,neutral,0.302825,neutral
ENSG00000213231,TCL1B,8060,neutral,0.2493421255925669,1.39156429322702,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9862939228769095,0.0,-0.417476,-0.132834,0.046133,0.033445,0.284642,0.842581,0.736228,0.500000,0.000000,0.615772,0.000000,0.901086,0.001206,0.000000,0.225573,neutral,neutral,0.281966,neutral
ENSG00000213281,NRAS,23530,neutral,0.5,-0.002601269789010985,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.5191856198347672,0.0,5.251195,0.458595,0.942469,0.118969,-4.7926,0.636108,0.516084,0.500000,0.000000,0.477463,0.000000,0.217129,0.938480,0.000000,0.288902,neutral,neutral,0.361128,neutral
ENSG00000213316,LTC4S,17420,gene-driven,3.181224143500305e-06,23.93019460790492,1.2352387892092518e-05,True,1.235239e-05,True,8.903696237679759,0.1915127220152486,False,True,False,False,False,0,False,0.705315947082092,0.0,1.371445,-0.059255,0.575098,0.141184,-1.4307,0.775030,0.799759,1.000000,0.000000,0.711188,0.000000,0.428227,0.210495,0.000000,0.159680,gene-driven,gene-driven,0.199601,gene-driven
ENSG00000213341,CHUK,102040,neutral,0.2632307237128705,1.283154348609969,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.4069985003538619,0.0,4.223341,0.466905,0.944565,0.16324,-3.7564359999999994,0.166466,0.138319,0.500000,0.000000,0.199759,0.000000,0.082831,0.729795,0.000000,0.203156,neutral,neutral,0.253946,neutral
ENSG00000213402,PTPRCAP,12410,neutral,0.5,-0.00573350772538106,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.0,0.0,0.09201,-0.364448,0.200317,0.095715,-0.456458,0.787093,0.661439,0.500000,0.000000,0.573914,0.000000,0.000000,0.070366,0.000000,0.017591,neutral,neutral,0.021989,neutral
ENSG00000213445,SIPA1,143650,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.819525662847667,0.0,2.058465,0.601123,0.59017,0.215026,-1.4573420000000001,0.083233,0.064536,0.500000,0.000000,0.148492,0.000000,0.560716,0.216928,0.000000,0.194411,neutral,neutral,0.243014,neutral
ENSG00000213463,SYNJ2BP,16330,neutral,0.5,-0.006721489064148045,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.3450354152302357,0.0,2.712948,0.16506,0.867301,0.116206,-2.547888,0.731403,0.604946,0.500000,0.000000,0.537475,0.000000,0.026337,0.436872,0.000000,0.115802,neutral,neutral,0.144753,neutral
ENSG00000213471,TTLL13,75753,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9850257362810544,0.0,2.825069,0.503143,0.72018,0.164267,-2.321926,0.248090,0.190792,0.500000,0.000000,0.244069,0.000000,0.896663,0.378569,0.000000,0.318808,regulation-driven,neutral,0.398510,regulation-driven
ENSG00000213551,DNAJC9,24290,neutral,0.5,-0.00325976851854648,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.4819826819941864,0.0,3.113407,0.673115,0.832056,0.212719,-2.440292,0.626055,0.508846,0.500000,0.000000,0.471773,0.000000,0.171090,0.408524,0.000000,0.144903,neutral,neutral,0.181129,neutral
ENSG00000213563,C8orf82,27360,gene-driven,6.836836652368561e-11,45.42592787939975,3.7003727430773907e-10,True,3.700373e-10,True,16.46363204643202,1.49222856293818e-11,True,True,True,False,False,0,False,0.474999186103598,0.0,1.466271,0.217761,0.559731,0.242466,-1.24851,0.735826,0.839968,1.000000,0.000000,0.709530,0.000000,0.162244,0.177523,0.000000,0.084942,gene-driven,gene-driven,0.106177,gene-driven
ENSG00000213578,CPLX3,7260,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9677308649450663,0.0,4.0462,0.629786,0.88089,0.17879,-3.4164139999999996,0.851025,0.737234,0.500000,0.000000,0.619029,0.000000,0.838561,0.658022,0.000000,0.374146,neutral,neutral,0.467682,neutral
ENSG00000213593,TMX2,35430,gene-driven,0.005947746187239533,8.86319148547409,0.0182617836637836,True,1.826178e-02,True,1.476739881418826,0.941981991355889,False,True,False,False,False,0,False,0.37172377164368,0.0,4.372366,0.239812,0.853785,0.193699,-4.132554000000001,0.547246,0.570366,0.640604,0.000000,0.490767,0.000000,0.046039,0.816446,0.000000,0.215621,gene-driven,gene-driven,0.269527,gene-driven
ENSG00000213614,HEXA,279460,gene-driven,0.0,75.36172033386538,0.0,True,0.000000e+00,True,3.073385540154612,1.011166552411513e-05,True,True,True,False,False,0,False,0.49697159724246137,0.0,3.028025,0.204475,0.672842,0.090113,-2.82355,0.887616,0.830117,0.904957,0.000000,0.740692,0.000000,0.189586,0.506836,0.000000,0.174105,gene-driven,gene-driven,0.217632,gene-driven
ENSG00000213625,LEPROT,24860,gene-driven,0.002682918491526409,10.45540581418936,0.008499895908823158,True,8.499896e-03,True,1.440417680973174,0.6176733258516875,False,True,False,False,False,0,False,0.4557440735266798,0.0,4.289906,0.166956,0.884407,0.071501,-4.12295,0.654805,0.665460,0.631622,0.000000,0.555144,0.000000,0.137716,0.814636,0.000000,0.238088,gene-driven,gene-driven,0.297610,gene-driven
ENSG00000213626,LBH,15610,gene-driven,4.163336342344337e-15,64.84924905920161,2.9710810569326734e-14,True,2.971081e-14,True,3.196630507904723,0.1860392630959335,False,True,False,False,False,0,False,0.7586640170582807,0.0,4.375942,0.191776,0.941219,0.135206,-4.184166,0.849819,0.893044,0.919138,0.000000,0.749177,0.000000,0.487334,0.830519,0.000000,0.329463,gene-driven,gene-driven,0.411829,gene-driven
ENSG00000213639,PPP1CB,107070,gene-driven,3.807989479298612e-10,41.99120492694783,1.942660478977569e-09,True,1.942660e-09,True,4.234029458834774,0.165448589169216,False,True,False,False,False,0,False,0.6917528844087741,0.0,5.889458,0.211491,0.974753,0.099893,-5.677967000000001,0.296542,0.752312,1.000000,0.000000,0.529483,0.000000,0.414958,0.995979,0.000000,0.352734,neutral,gene-driven,0.440918,neutral
ENSG00000213694,S1PR3,22680,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.7702459122486596,0.0,3.25788,3.25788,0.728411,0.728411,0.0,0.646160,0.524930,0.500000,0.000000,0.483635,0.000000,0.502614,0.005830,0.000000,0.127111,neutral,neutral,0.158889,neutral
ENSG00000213699,SLC35F6,33430,neutral,0.07068228158782203,3.912826341293112,0.19306626502900975,False,1.930663e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.395464925191516,0.0,3.89909,0.231396,0.816688,0.096702,-3.667694,0.547648,0.495979,0.500000,0.000000,0.440470,0.000000,0.070567,0.711902,0.000000,0.195617,neutral,neutral,0.244522,neutral
ENSG00000213780,GTF2H4,57410,neutral,0.2095350259676913,1.739434369144874,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.42618470047307977,0.0,4.470147,1.35132,0.913422,0.329717,-3.1188269999999996,0.344994,0.300764,0.500000,0.000000,0.310977,0.000000,0.102131,0.575593,0.000000,0.169431,neutral,neutral,0.211789,neutral
ENSG00000213809,KLRK1,22520,neutral,0.1503509032897023,2.403272361943891,0.38038931483366184,False,3.803893e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9230230457188547,0.0,0.62887,0.038662,0.331185,0.066613,-0.5902080000000001,0.656614,0.572376,0.500000,0.000000,0.501528,0.000000,0.722356,0.085645,0.000000,0.202000,neutral,neutral,0.252500,neutral
ENSG00000213927,CCL27,4350,neutral,0.5,-0.007854186967051646,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9791536346540625,0.0,1.123292,0.738368,0.575408,0.348659,-0.38492399999999993,0.873341,0.781062,0.500000,0.000000,0.639988,0.000000,0.878368,0.063329,0.000000,0.235424,neutral,neutral,0.294280,neutral
ENSG00000213949,ITGA1,153600,neutral,1.683765674442839e-06,25.20266123903275,6.689337431851982e-06,True,6.689337e-06,True,1.102455249904344,0.6431543103931943,False,True,False,False,False,0,False,0.7281771635752123,0.0,3.206615,0.1763,0.808464,0.086855,-3.0303150000000003,0.130478,0.479292,0.535180,0.000000,0.296491,0.000000,0.454564,0.553880,0.000000,0.252111,neutral,neutral,0.315139,neutral
ENSG00000213995,NAXD,76960,neutral,0.001414730632999628,11.73533790174406,0.004575338211014402,True,4.575338e-03,True,1.865987674309155,0.3790996437730486,False,True,False,False,False,0,False,0.6076862823441135,0.0,3.331334,-0.024741,0.754655,0.06767,-3.356075,0.291114,0.415963,0.724985,0.000000,0.371676,0.000000,0.324286,0.641536,0.000000,0.241456,neutral,gene-driven,0.301819,neutral
ENSG00000214128,TMEM213,12820,neutral,0.4254935665601337,0.3227165404632615,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,1,False,0.991782319509571,0.0,1.455549,-0.040247,0.495617,0.072971,-1.495796,0.782469,0.659831,0.500000,0.000000,0.571813,0.000000,0.925211,0.224769,0.000000,0.287495,neutral,neutral,0.359369,neutral
ENSG00000214160,ALG3,58390,gene-driven,6.227198201536055e-10,41.00755448640848,3.094314071372661e-09,True,3.094314e-09,True,2.135008376174423,6.403178084424255e-07,True,True,True,False,False,0,False,0.4674403999206839,0.0,4.232064,0.953727,0.875416,0.217469,-3.2783370000000005,0.509449,0.797748,0.773560,0.000000,0.572344,0.000000,0.153398,0.621029,0.000000,0.193607,gene-driven,gene-driven,0.242008,gene-driven
ENSG00000214237,MINDY4B,16140,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9205423872212918,0.0,2.086754,0.120471,0.640475,0.092166,-1.966283,0.735223,0.609369,0.500000,0.000000,0.540139,0.000000,0.716124,0.308605,0.000000,0.256182,neutral,neutral,0.320228,neutral
ENSG00000214285,NPS,5610,neutral,0.2567522605141979,1.332992890526839,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.0,0.0,1.552916,0.091184,0.539116,0.079955,-1.461732,0.866506,0.767390,0.500000,0.000000,0.633494,0.000000,0.000000,0.217933,0.000000,0.054483,neutral,neutral,0.068104,neutral
ENSG00000214336,FOXI3,21670,neutral,0.3992676177598811,0.4499523702988881,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9881617585840644,0.0,2.284216,0.5395,0.59812,0.185192,-1.744716,0.660836,0.544431,0.500000,0.000000,0.494622,0.000000,0.909731,0.268999,0.000000,0.294682,neutral,neutral,0.368353,neutral
